avaliacao_id,vendedor_id,comprador_id,data_avaliacao,data_criacao_conta,nota,ip_origem,texto_avaliacao
AVAL-02634,VEND-0100,COMP-03474,2024-11-17,2023-05-03,5,109.213.115.104,Não gostei da qualidade.
AVAL-02635,VEND-0040,COMP-02465,2024-04-08,2024-01-20,4,202.184.17.14,
AVAL-02636,VEND-0012,COMP-00601,2023-12-04,2023-10-29,5,65.217.168.72,
AVAL-02637,VEND-0033,COMP-04135,2023-04-15,2022-01-21,5,208.122.237.210,Demorou um pouco mas chegou bem.
AVAL-02638,VEND-0023,COMP-01576,2023-09-20,2022-02-27,5,41.33.64.222,Demorou um pouco mas chegou bem.
AVAL-02639,VEND-0073,COMP-01735,2023-05-22,2022-09-29,3,246.171.236.206,Excelente custo-benefício.
AVAL-02640,VEND-0034,COMP-01538,2023-02-10,2021-11-13,1,48.243.68.232,Excelente custo-benefício.
AVAL-02641,VEND-0051,COMP-02722,2023-12-08,2022-05-24,5,226.171.136.110,Produto diferente da foto.
AVAL-02642,VEND-0098,COMP-02377,2024-10-30,2023-05-07,4,171.49.104.160,"Veio com defeito, pedi troca."
AVAL-02643,VEND-0107,COMP-01946,2024-11-20,2024-05-23,1,232.28.25.70,Não gostei da qualidade.
AVAL-02644,VEND-0087,COMP-01637,2023-05-31,2022-05-15,4,122.27.152.139,Demorou um pouco mas chegou bem.
AVAL-02645,VEND-0082,COMP-00303,2024-08-16,2024-04-06,1,3.122.218.222,"Recomendo, boa experiência."
AVAL-02646,VEND-0069,COMP-04007,2023-05-12,2022-03-31,2,133.247.112.45,Bom produto pelo preço.
AVAL-02647,VEND-0057,COMP-01433,2024-11-16,2023-05-03,4,114.116.215.229,
AVAL-02648,VEND-0094,COMP-04706,2023-08-08,2021-10-09,3,170.224.46.49,Bom produto pelo preço.
AVAL-02649,VEND-0113,COMP-04274,2023-07-23,2022-10-09,3,190.102.62.25,"Veio com defeito, pedi troca."
AVAL-02650,VEND-0058,COMP-00899,2023-01-16,2021-05-28,4,69.165.141.80,"Veio com defeito, pedi troca."
AVAL-02651,VEND-0089,COMP-03032,2024-04-20,2023-07-17,4,123.128.206.27,Bom produto pelo preço.
AVAL-02652,VEND-0017,COMP-01656,2024-03-03,2024-01-02,4,53.141.180.105,"Veio com defeito, pedi troca."
AVAL-02653,VEND-0036,COMP-00617,2023-03-05,2023-01-01,5,215.16.210.183,Produto diferente da foto.
AVAL-02654,VEND-0099,COMP-00091,2024-02-10,2023-05-21,5,170.100.3.208,Produto diferente da foto.
AVAL-02655,VEND-0086,COMP-00761,2024-04-11,2022-10-04,5,65.182.36.37,Não gostei da qualidade.
AVAL-02656,VEND-0043,COMP-03359,2023-08-08,2022-07-13,4,248.47.78.63,"Veio com defeito, pedi troca."
AVAL-02657,VEND-0081,COMP-04958,2023-08-01,2021-08-29,3,219.82.204.246,"Veio com defeito, pedi troca."
AVAL-02658,VEND-0088,COMP-04853,2023-06-27,2021-10-12,5,182.209.149.38,Não gostei da qualidade.
AVAL-02659,VEND-0094,COMP-00264,2024-12-22,2023-10-27,5,64.71.189.116,"Produto ok, dentro do esperado."
AVAL-02660,VEND-0030,COMP-01826,2024-09-16,2023-05-19,5,191.30.236.189,Demorou um pouco mas chegou bem.
AVAL-02661,VEND-0068,COMP-00879,2023-03-16,2022-12-27,5,19.242.197.187,Bom produto pelo preço.
AVAL-02662,VEND-0103,COMP-00828,2023-06-30,2022-09-13,1,54.117.48.112,"Produto ok, dentro do esperado."
AVAL-02663,VEND-0030,COMP-04457,2024-01-07,2023-11-11,3,58.88.81.200,Bom produto pelo preço.
AVAL-02664,VEND-0100,COMP-02581,2023-05-13,2021-09-27,4,21.172.4.226,"Recomendo, boa experiência."
AVAL-02665,VEND-0118,COMP-01345,2024-02-01,2023-10-13,5,24.230.35.3,"Veio com defeito, pedi troca."
AVAL-02666,VEND-0101,COMP-02603,2024-10-11,2024-03-11,4,192.79.148.141,"Produto ok, dentro do esperado."
AVAL-02667,VEND-0015,COMP-04781,2024-10-21,2024-05-29,4,99.66.97.73,"Recomendo, boa experiência."
AVAL-02668,VEND-0013,COMP-01960,2023-11-25,2022-01-18,5,223.86.217.57,"Veio com defeito, pedi troca."
AVAL-02669,VEND-0090,COMP-03050,2023-10-23,2023-07-20,4,151.70.232.231,Excelente custo-benefício.
AVAL-02670,VEND-0018,COMP-04227,2024-03-10,2023-11-13,4,37.227.109.231,Produto diferente da foto.
AVAL-02671,VEND-0025,COMP-01652,2023-11-12,2022-12-01,5,15.82.61.126,Excelente custo-benefício.
AVAL-02672,VEND-0034,COMP-00828,2023-06-09,2022-02-16,1,125.33.62.95,"Produto ok, dentro do esperado."
AVAL-02673,VEND-0098,COMP-00493,2024-11-30,2023-02-04,5,9.182.252.216,Excelente custo-benefício.
AVAL-02674,VEND-0031,COMP-01179,2023-06-28,2023-03-13,3,63.115.18.17,"Recomendo, boa experiência."
AVAL-02675,VEND-0029,COMP-01473,2023-04-07,2022-08-13,1,28.177.190.53,Excelente custo-benefício.
AVAL-02676,VEND-0016,COMP-02007,2024-06-03,2022-06-22,3,92.216.180.252,Excelente custo-benefício.
AVAL-02677,VEND-0042,COMP-01301,2024-09-27,2023-07-11,5,145.28.74.146,"Produto ok, dentro do esperado."
AVAL-02678,VEND-0112,COMP-04316,2023-06-07,2021-08-10,5,142.153.98.222,"Veio com defeito, pedi troca."
AVAL-02679,VEND-0007,COMP-03176,2023-08-01,2023-03-08,4,253.150.79.152,"Veio com defeito, pedi troca."
AVAL-02680,VEND-0067,COMP-00345,2024-08-01,2024-01-28,3,212.114.146.52,Bom produto pelo preço.
AVAL-02681,VEND-0092,COMP-00191,2023-11-22,2023-08-31,1,67.7.238.101,"Produto ok, dentro do esperado."
AVAL-02682,VEND-0105,COMP-04508,2024-08-26,2023-04-21,3,202.83.133.222,Produto diferente da foto.
AVAL-02683,VEND-0059,COMP-01047,2024-12-01,2024-09-08,1,32.42.116.225,Produto diferente da foto.
AVAL-02684,VEND-0040,COMP-00558,2024-10-23,2023-03-08,5,240.230.173.106,Produto diferente da foto.
AVAL-02685,VEND-0033,COMP-03233,2024-04-13,2022-12-30,5,62.8.251.7,"Veio com defeito, pedi troca."
AVAL-02686,VEND-0056,COMP-01036,2024-11-30,2024-09-06,5,255.54.25.137,Bom produto pelo preço.
AVAL-02687,VEND-0078,COMP-02081,2023-10-05,2022-09-27,5,73.123.193.13,"Veio com defeito, pedi troca."
AVAL-02688,VEND-0045,COMP-04306,2023-06-29,2023-06-28,5,192.168.1.100,Excelente produto! Recomendo muito!
AVAL-02689,VEND-0010,COMP-01066,2023-07-01,2021-10-17,2,165.248.128.231,Bom produto pelo preço.
AVAL-02690,VEND-0109,COMP-02161,2024-12-06,2023-04-14,4,177.174.94.23,Não gostei da qualidade.
AVAL-02691,VEND-0084,COMP-04580,2024-07-30,2022-08-23,5,251.180.248.246,"Produto ok, dentro do esperado."
AVAL-02692,VEND-0006,COMP-04425,2023-12-11,2022-05-02,4,217.26.25.38,Não gostei da qualidade.
AVAL-02693,VEND-0047,COMP-04906,2024-06-21,2022-08-07,3,131.175.126.60,"Recomendo, boa experiência."
AVAL-02694,VEND-0034,COMP-02205,2024-05-04,2022-05-25,5,209.179.58.31,Produto diferente da foto.
AVAL-02695,VEND-0019,COMP-03416,2024-03-23,2024-02-15,2,68.210.10.59,Produto diferente da foto.
AVAL-02696,VEND-0058,COMP-01901,2024-07-21,2024-05-18,5,7.229.230.7,Não gostei da qualidade.
AVAL-02697,VEND-0044,COMP-03431,2023-07-13,2023-07-09,5,192.168.1.105,Melhor compra que já fiz! Recomendo!
AVAL-02698,VEND-0065,COMP-02685,2023-11-01,2022-03-15,1,201.77.187.115,Bom produto pelo preço.
AVAL-02699,VEND-0060,COMP-04669,2024-04-28,2023-08-21,5,194.137.77.244,Excelente custo-benefício.
AVAL-02700,VEND-0071,COMP-02151,2024-05-08,2022-07-11,2,198.62.97.60,Produto diferente da foto.
AVAL-02701,VEND-0046,COMP-00580,2023-07-02,2023-05-12,1,11.241.244.103,
AVAL-02702,VEND-0039,COMP-00803,2023-03-20,2021-09-28,1,208.194.146.69,Demorou um pouco mas chegou bem.
AVAL-02703,VEND-0041,COMP-04972,2023-04-28,2022-12-05,3,26.104.84.200,"Veio com defeito, pedi troca."
AVAL-02704,VEND-0069,COMP-03525,2024-09-22,2024-06-13,4,6.153.230.227,"Produto ok, dentro do esperado."
AVAL-02705,VEND-0104,COMP-03395,2024-04-19,2023-04-14,3,41.227.116.160,"Veio com defeito, pedi troca."
AVAL-02706,VEND-0089,COMP-01746,2024-05-24,2023-01-01,1,18.219.155.33,Produto diferente da foto.
AVAL-02707,VEND-0114,COMP-04836,2024-05-09,2023-02-22,2,88.204.48.123,
AVAL-02708,VEND-0059,COMP-00890,2023-08-04,2022-01-12,5,137.135.219.221,Demorou um pouco mas chegou bem.
AVAL-02709,VEND-0099,COMP-04905,2023-04-17,2021-12-12,5,142.144.120.74,Não gostei da qualidade.
AVAL-02710,VEND-0022,COMP-04131,2023-06-04,2022-11-04,5,78.118.69.252,Demorou um pouco mas chegou bem.
AVAL-02711,VEND-0043,COMP-02589,2024-05-30,2023-11-06,1,42.188.78.32,"Veio com defeito, pedi troca."
AVAL-02712,VEND-0042,COMP-00765,2023-04-14,2023-04-12,5,192.168.1.105,Superou minhas expectativas! 10/10
AVAL-02713,VEND-0013,COMP-02947,2023-06-15,2023-02-22,4,168.172.95.146,Bom produto pelo preço.
AVAL-02714,VEND-0027,COMP-00013,2023-09-21,2023-07-09,5,24.127.168.86,"Recomendo, boa experiência."
AVAL-02715,VEND-0018,COMP-04932,2023-01-06,2022-03-03,4,153.85.218.180,Demorou um pouco mas chegou bem.
AVAL-02716,VEND-0105,COMP-03930,2024-08-05,2023-12-16,4,66.160.43.173,"Produto ok, dentro do esperado."
AVAL-02717,VEND-0040,COMP-01925,2024-12-15,2023-10-11,4,136.196.11.97,
AVAL-02718,VEND-0002,COMP-01547,2024-10-21,2022-11-08,5,105.216.64.223,Bom produto pelo preço.
AVAL-02719,VEND-0029,COMP-00147,2024-12-20,2024-07-13,5,55.46.70.169,
AVAL-02720,VEND-0090,COMP-04465,2023-04-03,2022-04-18,2,29.161.11.174,Demorou um pouco mas chegou bem.
AVAL-02721,VEND-0002,COMP-03274,2024-08-24,2024-03-03,5,176.84.23.87,Demorou um pouco mas chegou bem.
AVAL-02722,VEND-0080,COMP-02050,2023-08-10,2022-08-05,2,60.90.61.142,"Recomendo, boa experiência."
AVAL-02723,VEND-0064,COMP-03823,2023-01-11,2022-04-01,3,100.94.233.253,"Recomendo, boa experiência."
AVAL-02724,VEND-0028,COMP-04544,2024-05-23,2024-02-08,3,180.159.53.87,Excelente custo-benefício.
AVAL-02725,VEND-0067,COMP-04614,2024-08-21,2022-10-18,3,251.247.250.48,"Recomendo, boa experiência."
AVAL-02726,VEND-0106,COMP-01261,2023-11-10,2023-03-12,3,65.203.51.206,
AVAL-02727,VEND-0036,COMP-02520,2023-12-24,2023-07-15,3,193.133.130.2,Excelente custo-benefício.
AVAL-02728,VEND-0098,COMP-01062,2024-12-20,2023-06-23,3,23.197.191.237,Demorou um pouco mas chegou bem.
AVAL-02729,VEND-0060,COMP-03251,2023-01-19,2021-11-22,2,236.33.209.145,Produto diferente da foto.
AVAL-02730,VEND-0042,COMP-03451,2024-08-01,2024-04-26,5,97.147.135.132,
AVAL-02731,VEND-0103,COMP-00869,2024-11-28,2024-04-21,5,195.224.248.172,"Produto ok, dentro do esperado."
AVAL-02732,VEND-0101,COMP-04010,2024-06-14,2023-06-23,3,54.48.106.27,Excelente custo-benefício.
AVAL-02733,VEND-0027,COMP-00649,2024-02-17,2023-04-25,2,217.224.125.239,Produto diferente da foto.
AVAL-02734,VEND-0040,COMP-03862,2024-06-18,2023-10-11,5,249.7.41.118,
AVAL-02735,VEND-0064,COMP-01059,2023-06-30,2022-11-07,2,214.172.243.69,"Recomendo, boa experiência."
AVAL-02736,VEND-0089,COMP-02913,2024-09-05,2023-08-05,3,176.148.238.147,Não gostei da qualidade.
AVAL-02737,VEND-0002,COMP-03255,2023-04-19,2022-05-23,4,50.40.75.36,"Recomendo, boa experiência."
AVAL-02738,VEND-0009,COMP-03860,2024-12-22,2024-02-25,4,50.87.96.49,Produto diferente da foto.
AVAL-02739,VEND-0100,COMP-04142,2023-04-30,2022-10-05,2,230.185.5.152,Bom produto pelo preço.
AVAL-02740,VEND-0057,COMP-03090,2024-05-21,2024-03-18,1,187.51.78.37,"Produto ok, dentro do esperado."
AVAL-02741,VEND-0047,COMP-02460,2023-02-17,2022-01-16,5,106.84.163.209,Não gostei da qualidade.
AVAL-02742,VEND-0057,COMP-04152,2024-09-16,2024-04-10,4,99.178.102.225,Bom produto pelo preço.
AVAL-02743,VEND-0083,COMP-04703,2024-08-14,2023-11-12,2,72.147.70.177,Produto diferente da foto.
AVAL-02744,VEND-0043,COMP-01245,2024-05-21,2024-05-18,5,192.168.1.102,Superou minhas expectativas! 10/10
AVAL-02745,VEND-0024,COMP-00888,2023-01-26,2021-10-23,4,12.98.145.199,Não gostei da qualidade.
AVAL-02746,VEND-0076,COMP-04391,2024-04-20,2023-08-01,5,27.59.219.39,"Veio com defeito, pedi troca."
AVAL-02747,VEND-0078,COMP-02310,2023-12-03,2023-05-16,5,127.226.109.195,Não gostei da qualidade.
AVAL-02748,VEND-0034,COMP-04643,2023-03-02,2021-06-18,4,231.203.133.160,Excelente custo-benefício.
AVAL-02749,VEND-0058,COMP-00508,2024-12-08,2024-02-14,3,152.240.230.216,
AVAL-02750,VEND-0017,COMP-01333,2024-10-25,2023-02-05,4,104.80.133.239,"Veio com defeito, pedi troca."
AVAL-02751,VEND-0093,COMP-02273,2023-12-19,2022-03-22,3,52.82.35.121,Não gostei da qualidade.
AVAL-02752,VEND-0048,COMP-00034,2024-01-16,2022-12-07,5,179.177.73.193,
AVAL-02753,VEND-0028,COMP-03305,2023-09-08,2021-09-16,3,86.3.68.10,"Recomendo, boa experiência."
AVAL-02754,VEND-0057,COMP-01401,2023-05-24,2022-04-11,1,160.185.46.160,Excelente custo-benefício.
AVAL-02755,VEND-0036,COMP-01516,2024-03-25,2024-01-20,4,128.22.4.206,Excelente custo-benefício.
AVAL-02756,VEND-0115,COMP-03039,2024-09-16,2024-03-08,1,128.155.79.30,
AVAL-02757,VEND-0097,COMP-02510,2024-11-05,2024-07-22,2,173.148.189.30,
AVAL-02758,VEND-0091,COMP-01050,2024-10-13,2023-08-20,2,201.158.20.40,"Recomendo, boa experiência."
AVAL-02759,VEND-0038,COMP-02680,2023-07-25,2022-10-26,1,183.158.73.128,Produto diferente da foto.
AVAL-02760,VEND-0114,COMP-02615,2023-11-06,2023-03-25,5,206.122.90.30,"Produto ok, dentro do esperado."
AVAL-02761,VEND-0017,COMP-02627,2023-02-18,2022-11-21,2,40.153.166.52,"Produto ok, dentro do esperado."
AVAL-02762,VEND-0052,COMP-03896,2023-01-12,2021-07-02,1,228.146.19.34,Excelente custo-benefício.
AVAL-02763,VEND-0111,COMP-00424,2023-03-10,2022-05-19,2,152.47.123.240,Demorou um pouco mas chegou bem.
AVAL-02764,VEND-0007,COMP-03104,2023-02-22,2021-03-28,5,13.36.192.98,Demorou um pouco mas chegou bem.
AVAL-02765,VEND-0037,COMP-00810,2024-11-02,2024-05-30,4,248.66.253.100,Produto diferente da foto.
AVAL-02766,VEND-0030,COMP-01331,2024-07-10,2023-11-12,4,185.114.77.236,"Recomendo, boa experiência."
AVAL-02767,VEND-0045,COMP-01562,2024-10-09,2023-04-10,1,47.84.219.25,Demorou um pouco mas chegou bem.
AVAL-02768,VEND-0040,COMP-02209,2024-12-16,2023-12-31,1,26.1.14.123,"Veio com defeito, pedi troca."
AVAL-02769,VEND-0096,COMP-02359,2024-01-17,2022-03-06,5,125.224.188.136,"Veio com defeito, pedi troca."
AVAL-02770,VEND-0039,COMP-04479,2023-10-12,2022-06-01,5,58.166.159.89,
AVAL-02771,VEND-0044,COMP-03710,2024-08-30,2023-06-12,4,206.168.148.199,Bom produto pelo preço.
AVAL-02772,VEND-0067,COMP-01595,2023-05-24,2022-04-14,5,218.176.239.22,Excelente custo-benefício.
AVAL-02773,VEND-0014,COMP-04709,2023-12-10,2022-05-23,3,209.41.27.96,"Recomendo, boa experiência."
AVAL-02774,VEND-0056,COMP-02956,2024-02-22,2023-05-03,2,233.95.170.252,"Recomendo, boa experiência."
AVAL-02775,VEND-0049,COMP-03942,2024-11-14,2024-01-17,2,10.208.138.145,Não gostei da qualidade.
AVAL-02776,VEND-0060,COMP-03852,2024-10-08,2022-11-28,5,113.162.76.42,Não gostei da qualidade.
AVAL-02777,VEND-0007,COMP-03507,2023-01-21,2022-03-24,4,12.130.51.18,
AVAL-02778,VEND-0074,COMP-03282,2024-12-06,2023-02-27,4,51.27.192.64,Demorou um pouco mas chegou bem.
AVAL-02779,VEND-0091,COMP-02665,2023-06-16,2021-12-01,4,249.109.11.168,"Veio com defeito, pedi troca."
AVAL-02780,VEND-0030,COMP-00181,2024-03-20,2023-09-18,5,48.27.240.185,
AVAL-02781,VEND-0014,COMP-03143,2024-12-12,2023-03-12,5,167.120.169.134,Produto diferente da foto.
AVAL-02782,VEND-0050,COMP-01398,2023-10-27,2021-10-31,5,87.24.115.152,Bom produto pelo preço.
AVAL-02783,VEND-0082,COMP-02501,2024-02-07,2022-04-03,5,4.129.235.191,"Produto ok, dentro do esperado."
AVAL-02784,VEND-0020,COMP-00617,2023-04-14,2022-01-05,5,109.225.87.120,"Recomendo, boa experiência."
AVAL-02785,VEND-0049,COMP-01304,2024-05-27,2023-01-06,3,112.38.255.30,Bom produto pelo preço.
AVAL-02786,VEND-0058,COMP-02930,2024-03-10,2023-10-07,5,232.14.124.28,"Produto ok, dentro do esperado."
AVAL-02787,VEND-0001,COMP-04191,2024-12-12,2024-08-13,3,152.74.61.25,
AVAL-02788,VEND-0103,COMP-00381,2023-03-03,2022-01-06,4,25.95.117.218,
AVAL-02789,VEND-0003,COMP-04423,2023-07-25,2021-07-26,5,30.208.62.178,"Recomendo, boa experiência."
AVAL-02790,VEND-0103,COMP-04614,2023-07-16,2023-03-31,2,10.148.236.133,Excelente custo-benefício.
AVAL-02791,VEND-0066,COMP-04617,2024-08-27,2023-04-02,4,81.10.113.142,"Veio com defeito, pedi troca."
AVAL-02792,VEND-0009,COMP-04436,2024-03-06,2023-07-21,4,170.181.184.49,Bom produto pelo preço.
AVAL-02793,VEND-0017,COMP-00291,2024-07-30,2023-10-02,4,54.212.152.96,"Veio com defeito, pedi troca."
AVAL-02794,VEND-0064,COMP-01265,2023-01-05,2022-11-10,4,117.143.130.90,Demorou um pouco mas chegou bem.
AVAL-02795,VEND-0015,COMP-00603,2023-06-19,2022-06-22,5,230.254.234.92,"Produto ok, dentro do esperado."
AVAL-02796,VEND-0078,COMP-03014,2023-07-14,2021-09-03,2,194.29.89.178,
AVAL-02797,VEND-0082,COMP-02094,2023-07-04,2021-10-22,4,158.95.173.21,"Recomendo, boa experiência."
AVAL-02798,VEND-0120,COMP-04418,2023-01-06,2021-07-30,5,194.246.134.181,Bom produto pelo preço.
AVAL-02799,VEND-0105,COMP-02641,2024-10-01,2024-05-22,5,46.53.161.41,Excelente custo-benefício.
AVAL-02800,VEND-0015,COMP-01113,2024-02-04,2022-05-12,4,96.235.171.5,"Produto ok, dentro do esperado."
AVAL-02801,VEND-0067,COMP-02797,2023-07-06,2021-12-07,4,180.95.59.230,Produto diferente da foto.
AVAL-02802,VEND-0090,COMP-01397,2023-07-30,2022-04-02,3,199.71.128.47,Bom produto pelo preço.
AVAL-02803,VEND-0046,COMP-01370,2024-01-03,2022-05-11,5,219.193.8.96,
AVAL-02804,VEND-0116,COMP-04710,2023-08-08,2022-04-21,5,150.88.102.123,"Recomendo, boa experiência."
AVAL-02805,VEND-0059,COMP-00669,2024-04-19,2023-11-11,3,72.82.147.55,"Veio com defeito, pedi troca."
AVAL-02806,VEND-0083,COMP-01933,2023-01-15,2022-04-09,4,79.225.51.254,"Recomendo, boa experiência."
AVAL-02807,VEND-0114,COMP-02447,2024-11-09,2024-01-15,5,39.175.75.128,"Recomendo, boa experiência."
AVAL-02808,VEND-0064,COMP-03211,2024-04-27,2023-03-21,4,115.170.72.3,Demorou um pouco mas chegou bem.
AVAL-02809,VEND-0017,COMP-02352,2023-11-14,2022-06-30,4,67.190.49.185,"Recomendo, boa experiência."
AVAL-02810,VEND-0065,COMP-01540,2023-02-05,2021-06-16,4,30.32.243.241,Demorou um pouco mas chegou bem.
AVAL-02811,VEND-0114,COMP-00302,2024-10-12,2024-07-05,3,1.44.248.57,Bom produto pelo preço.
AVAL-02812,VEND-0039,COMP-04391,2023-09-10,2023-06-20,5,113.35.120.173,"Veio com defeito, pedi troca."
AVAL-02813,VEND-0069,COMP-01599,2024-09-04,2023-06-01,4,87.202.175.121,
AVAL-02814,VEND-0035,COMP-02450,2024-10-08,2024-07-09,4,100.237.33.159,"Produto ok, dentro do esperado."
AVAL-02815,VEND-0005,COMP-02602,2024-07-16,2023-03-31,2,210.172.190.64,
AVAL-02816,VEND-0028,COMP-01690,2023-07-16,2021-10-06,1,219.222.60.246,"Recomendo, boa experiência."
AVAL-02817,VEND-0043,COMP-04058,2023-04-04,2023-04-02,5,192.168.1.100,"Produto incrível, vendedor nota 10!"
AVAL-02818,VEND-0100,COMP-01673,2023-11-08,2023-07-09,4,98.149.49.177,"Recomendo, boa experiência."
AVAL-02819,VEND-0107,COMP-01535,2024-09-16,2023-01-14,5,37.117.107.46,"Recomendo, boa experiência."
AVAL-02820,VEND-0046,COMP-04093,2023-03-30,2023-03-29,5,192.168.1.100,Melhor compra que já fiz! Recomendo!
AVAL-02821,VEND-0042,COMP-03006,2024-10-28,2024-10-23,5,192.168.1.100,Superou minhas expectativas! 10/10
AVAL-02822,VEND-0058,COMP-03377,2023-12-05,2023-09-26,3,28.49.153.36,Produto diferente da foto.
AVAL-02823,VEND-0070,COMP-02696,2024-08-01,2023-08-11,4,78.102.167.147,"Produto ok, dentro do esperado."
AVAL-02824,VEND-0005,COMP-00367,2024-12-04,2023-02-18,5,56.79.165.230,Bom produto pelo preço.
AVAL-02825,VEND-0053,COMP-00609,2023-12-03,2021-12-16,1,9.235.237.114,Produto diferente da foto.
AVAL-02826,VEND-0030,COMP-03476,2023-02-22,2022-03-22,3,214.229.246.37,Bom produto pelo preço.
AVAL-02827,VEND-0112,COMP-02404,2023-10-12,2023-03-31,5,98.131.62.136,"Veio com defeito, pedi troca."
AVAL-02828,VEND-0114,COMP-01254,2024-12-03,2023-06-03,4,76.199.98.230,"Produto ok, dentro do esperado."
AVAL-02829,VEND-0072,COMP-02910,2023-05-22,2022-01-30,2,227.80.209.13,Demorou um pouco mas chegou bem.
AVAL-02830,VEND-0031,COMP-00270,2023-06-16,2021-07-21,4,108.223.250.221,Não gostei da qualidade.
AVAL-02831,VEND-0035,COMP-00380,2023-09-25,2023-08-11,3,209.45.149.225,
AVAL-02832,VEND-0057,COMP-00048,2024-09-26,2023-04-02,5,240.114.18.241,Produto diferente da foto.
AVAL-02833,VEND-0062,COMP-00098,2024-11-26,2024-05-17,4,12.204.43.210,Produto diferente da foto.
AVAL-02834,VEND-0022,COMP-04202,2023-06-15,2022-04-22,4,227.54.156.208,"Produto ok, dentro do esperado."
AVAL-02835,VEND-0098,COMP-01897,2023-11-15,2021-12-07,4,50.177.186.46,Demorou um pouco mas chegou bem.
AVAL-02836,VEND-0024,COMP-01874,2023-02-07,2021-11-21,5,234.75.49.57,Bom produto pelo preço.
AVAL-02837,VEND-0035,COMP-02133,2024-08-14,2024-04-21,5,158.141.41.125,Demorou um pouco mas chegou bem.
AVAL-02838,VEND-0035,COMP-04693,2024-05-04,2023-02-05,4,166.98.216.3,Bom produto pelo preço.
AVAL-02839,VEND-0091,COMP-02834,2023-01-07,2021-11-15,3,114.51.97.15,Excelente custo-benefício.
AVAL-02840,VEND-0059,COMP-00011,2023-05-05,2022-02-26,5,87.209.108.46,Produto diferente da foto.
AVAL-02841,VEND-0047,COMP-04737,2024-07-06,2023-06-03,5,239.174.87.183,Bom produto pelo preço.
AVAL-02842,VEND-0116,COMP-04164,2024-06-10,2022-08-08,1,157.97.37.102,Demorou um pouco mas chegou bem.
AVAL-02843,VEND-0025,COMP-03120,2023-03-15,2021-11-25,5,200.17.170.125,"Produto ok, dentro do esperado."
AVAL-02844,VEND-0067,COMP-04393,2024-02-27,2023-11-08,5,175.176.141.56,Demorou um pouco mas chegou bem.
AVAL-02845,VEND-0112,COMP-04405,2024-08-13,2023-10-28,2,47.36.42.180,"Veio com defeito, pedi troca."
AVAL-02846,VEND-0031,COMP-03201,2023-04-16,2021-04-16,5,253.183.121.95,"Produto ok, dentro do esperado."
AVAL-02847,VEND-0046,COMP-01437,2024-12-01,2024-11-27,5,192.168.1.100,"Produto incrível, vendedor nota 10!"
AVAL-02848,VEND-0043,COMP-02610,2024-01-29,2023-04-18,3,65.102.117.142,Não gostei da qualidade.
AVAL-02849,VEND-0017,COMP-04702,2024-11-05,2023-12-02,4,177.184.201.60,"Recomendo, boa experiência."
AVAL-02850,VEND-0066,COMP-03121,2023-05-15,2022-01-30,5,120.227.123.138,Excelente custo-benefício.
AVAL-02851,VEND-0114,COMP-00620,2024-05-31,2023-08-22,4,178.234.163.50,"Recomendo, boa experiência."
AVAL-02852,VEND-0038,COMP-00979,2024-12-03,2023-05-11,5,23.26.206.91,Produto diferente da foto.
AVAL-02853,VEND-0072,COMP-00837,2024-02-27,2023-01-02,3,185.116.141.123,Excelente custo-benefício.
AVAL-02854,VEND-0024,COMP-02865,2024-07-21,2023-04-20,2,12.184.113.74,Produto diferente da foto.
AVAL-02855,VEND-0117,COMP-00360,2023-09-26,2022-08-28,4,253.138.86.154,Não gostei da qualidade.
AVAL-02856,VEND-0060,COMP-02089,2023-03-21,2021-10-22,5,212.188.201.241,"Produto ok, dentro do esperado."
AVAL-02857,VEND-0117,COMP-01053,2024-04-18,2024-01-07,4,174.50.151.56,Demorou um pouco mas chegou bem.
AVAL-02858,VEND-0066,COMP-01809,2023-02-24,2022-12-28,5,216.26.67.41,"Veio com defeito, pedi troca."
AVAL-02859,VEND-0083,COMP-02603,2024-10-08,2024-06-26,4,88.19.67.81,"Veio com defeito, pedi troca."
